Address,PID,Property LINC,Roll Number,Tax Year,Assessment Value,Description,Legal Description,Land Use District Code,Land Use Description,subdivision,street_number,route,locality,administrative_area_level_1,administrative_area_level_2,country,postal_code,latitude,longitude
407 SPRUCE GLEN,1054697,14163588,002386,2016,"$208,500.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 23 Plan: 772 2027,,,Spruce Grove,407,Spruce Glen,Spruce Grove,Alberta,Division No. 11,Canada,T7X 2J7,53.547992,-113.907396
408 610 KING ST,1282142,29801933,005803,2016,"$161,700.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 34 Plan: 032 0957,,,Spruce Grove,610,King Street,Spruce Grove,Alberta,Division No. 11,Canada,T7X 1B3,53.5557929,-113.8971673
408A 260 SPRUCE RIDGE RD,2091036,31456809,008715,2016,"$156,800.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 46 Plan: 052 6415,,,Spruce Grove,260,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0G5,53.5511704,-113.940108
408B 260 SPRUCE RIDGE RD,2091036,31457278,008762,2016,"$157,200.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 93 Plan: 052 6415,,,Spruce Grove,260,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0G5,53.5511704,-113.940108
409 33 FIFTH AVE,2470835,34119941,012490,2016,"$262,200.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 61 Plan: 094 0864,,,Spruce Grove,33,5 Avenue,Spruce Grove,Alberta,Division No. 11,Canada,T7X 2C5,53.54637,-113.898288
409A 260 SPRUCE RIDGE RD,2091036,31456718,008706,2016,"$156,600.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 37 Plan: 052 6415,,,Spruce Grove,260,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0G5,53.5511704,-113.940108
409A 6 SPRUCE RIDGE DR,1999653,30683098,007698,2016,"$222,900.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 44 Plan: 042 5179,,,Spruce Grove,6,Spruce Ridge Drive,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4N3,53.5540695,-113.9375274
409B 260 SPRUCE RIDGE RD,2091036,31457187,008753,2016,"$156,800.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 84 Plan: 052 6415,,,Spruce Grove,260,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0G5,53.5511704,-113.940108
41 320 SPRUCE RIDGE RD,2634957,35094143,014127,2016,"$223,900.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 55 Plan: 092 1385,,,Spruce Grove,320,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0H5,53.55677799999999,-113.935783
41 500 GROVE DR,2715775,36021681,015829,2016,"$301,900.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 13 Plan: 132 1361,,,Spruce Grove,500,Grove Drive,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0A7,53.5575868,-113.8743215
41 ASHBY GARDENS,2467101,34086066,012339,2016,"$331,000.00",SINGLE FAMILY RESIDENTIAL,Lot: 16 Block: 24 Plan: 094 0249,,,Spruce Grove,41,Ashby Gardens,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4R5,53.5657599,-113.9129529
41 ASHGROVE DR,2065778,31310022,008451,2016,"$361,500.00",SINGLE FAMILY RESIDENTIAL,Lot: 24 Block: 21 Plan: 052 5296,,,Spruce Grove,41,Ashgrove Drive,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4R5,53.56391259999999,-113.913303
41 ASPENGLEN CRES,1377159,18767658,004542,2016,"$323,500.00",SINGLE FAMILY RESIDENTIAL,Lot: 13 Block: 16 Plan: 912 1898,,,Spruce Grove,41,Aspenglen Crescent,Spruce Grove,Alberta,Division No. 11,Canada,T7X 3J2,53.56047599999999,-113.912256
41 AUTUMNWOOD CRES,2764213,36947133,016941,2016,"$156,700.00",VACANT RESIDENTIAL LAND,Lot: 89 Block: 24 Plan: 152 5099,,,Spruce Grove,,,,,,,,,
41 BLAIRMORE ST,1377111,17889958,001403,2016,"$215,200.00",SINGLE FAMILY RESIDENTIAL,Lot: 46 Block: 1 Plan: 499TR,,,Spruce Grove,41,Blairmore Street,Spruce Grove,Alberta,Division No. 11,Canada,T7X 1H2,53.550921,-113.894951
41 BROOKSIDE CRES,1377023,16888984,000956,2016,"$286,600.00",SINGLE FAMILY RESIDENTIAL,Lot: 10 Block: 8 Plan: 5340RS,,,Spruce Grove,41,Brookside Crescent,Spruce Grove,Alberta,Division No. 11,Canada,T7X 1C1,53.553964,-113.894552
41 CENTURY CL,2673465,35307388,014216,2016,"$5,365,400.00",COMMERCIAL,Lot: 7 Block: 5 Plan: 122 3022,,,Spruce Grove,41,Century Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0K7,53.536525,-113.887002
41 DARBY CRES,2758994,36809656,016774,2016,"$174,500.00",VACANT RESIDENTIAL LAND,Lot: 23 Block: 12 Plan: 152 3874,,,Spruce Grove,,Spruce Street,Miramichi,New Brunswick,Northumberland County,Canada,,46.99934100000001,-65.544749
41 DEER PARK CRES,172792,29140837,005240,2016,"$469,500.00",SINGLE FAMILY RESIDENTIAL,,,,Spruce Grove,41,Deer Park Crescent,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4J2,53.559741,-113.931295
41 DEER PARK POINT,1935980,30093280,007450,2016,"$490,600.00",SINGLE FAMILY RESIDENTIAL,Lot: 17 Block: 6 Plan: 032 4625,,,Spruce Grove,41,Deer Park Point,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4N6,53.5619526,-113.9237016
41 DEER PARK WAY,1377659,24734105,004895,2016,"$486,600.00",SINGLE FAMILY RESIDENTIAL,Lot: 51 Block: 1 Plan: 932 0805,,,Spruce Grove,41,Deer Park Way,Spruce Grove,Alberta,Division No. 11,Canada,T7X 3K4,53.56000599999999,-113.922606
41 GILMORE WAY,2689707,35608025,014590,2016,"$417,700.00",SINGLE FAMILY RESIDENTIAL,Lot: 69 Block: 6 Plan: 132 1019,,,Spruce Grove,,Gilmore Way,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0A7,53.5598603,-113.8621123
41 GREENBURY CRES,2602326,34879999,013600,2016,"$365,400.00",SINGLE FAMILY RESIDENTIAL,Lot: 17B Block: 1 Plan: 112 3786,,,Spruce Grove,,Greenbury Crescent,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0A7,53.55738419999999,-113.865294
41 HANEY LANDING,2031813,31014921,008025,2016,"$420,300.00",SINGLE FAMILY RESIDENTIAL,Lot: 18 Block: 7 Plan: 052 1835,,,Spruce Grove,41,Haney Landing,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0A2,53.558088,-113.888545
41 HARTWICK CRT,2464393,34077511,012373,2016,"$326,200.00",SINGLE FAMILY RESIDENTIAL,Lot: 150 Block: 3 Plan: 094 0007,,,Spruce Grove,41,Spruce Drive,Hardwick,Vermont,Caledonia County,United States,05843,44.4995118,-72.3691552
41 HARTWICK GATE,2064293,31296635,008342,2016,"$391,700.00",SINGLE FAMILY RESIDENTIAL,Lot: 15 Block: 3 Plan: 052 5093,,,Spruce Grove,41,Hartwick Gate,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0A5,53.558979,-113.943735
41 HARVEST RIDGE DR,2703203,35800945,015069,2016,"$304,500.00",SINGLE FAMILY RESIDENTIAL,Lot: 7 Block: 14 Plan: 132 3878,,,Spruce Grove,41,Grove Drive,Spruce Grove,Alberta,Division No. 11,Canada,,53.5585599,-113.9394156
41 HEATHERGLEN CL,1378515,29052321,005140,2016,"$317,400.00",SINGLE FAMILY RESIDENTIAL,Lot: 10 Block: 8 Plan: 012 4949,,,Spruce Grove,,,,,,,,,
108 SPRINGFIELD CRES,1377447,21775433,004630,2016,"$217,300.00",SINGLE FAMILY RESIDENTIAL,Lot: 24 Block: 1 Plan: 922 0694,,,Spruce Grove,108,Springfield Crescent,Spruce Grove,Alberta,Division No. 11,Canada,T7X 3H9,53.5588399,-113.9325153
108 WAVERLEY CRES,1377201,19165100,001878,2016,"$345,600.00",SINGLE FAMILY RESIDENTIAL,Lot: 25 Block: 10 Plan: 3371TR,,,Spruce Grove,108,Waverley Crescent,Spruce Grove,Alberta,Division No. 11,Canada,T7X 1P2,53.55168399999999,-113.903961
108 WESTGLEN CRES,1375839,10431758,002733,2016,"$331,100.00",SINGLE FAMILY RESIDENTIAL,Lot: 67 Block: 2 Plan: 782 3421,,,Spruce Grove,108,Westglen Crescent,Spruce Grove,Alberta,Division No. 11,Canada,T7X 1V7,53.5434399,-113.921875
108 WESTRIDGE CRES,1375939,10807353,002976,2016,"$310,500.00",SINGLE FAMILY RESIDENTIAL,,,,Spruce Grove,108,Westridge Crescent,Spruce Grove,Alberta,Division No. 11,Canada,T7X 1R6,53.544773,-113.924272
108 WOODSIDE CRES,1379828,13536520,004290,2016,"$446,400.00",SINGLE FAMILY RESIDENTIAL,Lot: 54 Block: 11 Plan: 902 1156,,,Spruce Grove,108,Woodside Crescent,Spruce Grove,Alberta,Division No. 11,Canada,,53.5568918,-113.904198
41 HIGHLANDS WAY,1381388,29507085,005549,2016,"$355,700.00",SINGLE FAMILY RESIDENTIAL,Lot: 48 Block: 3 Plan: 022 5524,,,Spruce Grove,41,Highlands Way,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4L4,53.55639,-113.933952
41 HILLDOWNS DR,2288341,33037524,011308,2016,"$510,300.00",SINGLE FAMILY RESIDENTIAL,Lot: 73 Block: 3 Plan: 082 1150,,,Spruce Grove,41,Hilldowns Drive,Spruce Grove,Alberta,Division No. 11,Canada,T7X 2V6,53.5610035,-113.8928162
41 HUXLEY COVE,2007348,30770424,007773,2016,"$370,400.00",SINGLE FAMILY RESIDENTIAL,Lot: 112 Block: 1 Plan: 042 6078,,,Spruce Grove,41,Huxley Cove,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4S5,53.560176,-113.939563
41 KENSINGTON CL,2713259,35990100,015756,2016,"$372,100.00",SINGLE FAMILY RESIDENTIAL,Lot: 25 Block: 4 Plan: 142 0028,,,Spruce Grove,41,Kensington Close,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0B9,53.5637354,-113.8779985
41 LANDON DR,1934556,30079909,007354,2016,"$355,100.00",SINGLE FAMILY RESIDENTIAL,Lot: 41 Block: 11 Plan: 032 4516,,,Spruce Grove,41,Landon Drive,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4P2,53.54672309999999,-113.8756574
41 LAWSON BLVD,1934613,30079834,007356,2016,"$388,100.00",SINGLE FAMILY RESIDENTIAL,Lot: 27 Block: 17 Plan: 032 4516,,,Spruce Grove,41,Lawson Boulevard,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4K3,53.546552,-113.8769961
41 LINKSIDE BLVD,1381170,28124972,006720,2016,"$530,600.00",SINGLE FAMILY RESIDENTIAL,Lot: 7 Block: 10 Plan: 992 5645,,,Spruce Grove,41,Linkside Boulevard,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4A6,53.5658743,-113.9062408
41 LONGVIEW CRES,2010309,30808802,007841,2016,"$455,200.00",SINGLE FAMILY RESIDENTIAL,Lot: 6 Block: 15 Plan: 042 6508,,,Spruce Grove,41,Longview Crescent,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4R6,53.5655079,-113.8961079
41 MANITOBA WAY,2720242,36112845,015822,2016,"$689,400.00",VACANT INDUSTRIAL LAND,Lot: 9 Block: 10 Plan: 142 1662,,,Spruce Grove,,Manitoba Court,Spruce Grove,Alberta,Division No. 11,Canada,T7X 3Y9,53.5309323,-113.9319623
41 MANOR DR,1379314,19261973,000740,2016,"$324,800.00",SINGLE FAMILY RESIDENTIAL,Lot: 38 Block: 13 Plan: 2750RS,,,Spruce Grove,41,Manor Drive,Spruce Grove,Alberta,Division No. 11,Canada,T7X 2G8,53.5423619,-113.8868402
41 MATTHEW RD,1380223,11663739,003707,2016,"$315,700.00",SINGLE FAMILY RESIDENTIAL,Lot: 4 Block: 9 Plan: 812 3014,,,Spruce Grove,41,Matthew Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 2R6,53.5564324,-113.9152191
41 MEADOWLAND CRES,2683332,35493957,014437,2016,"$352,600.00",SINGLE FAMILY RESIDENTIAL,Lot: 47 Block: 19 Plan: 122 4974,,,Spruce Grove,41,Meadowland Crescent,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0A6,53.5508867,-113.9334284
41 MEADOWVIEW CRT,2619236,34963389,013945,2016,"$76,900.00",EXEMPT MUNICIPAL,Lot: 25PUL Block: 17 Plan: 112 4864,,,Spruce Grove,41,Meadowview Landing,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0A6,53.54873869999999,-113.933436
41 MEADOWVIEW LANDING,2628468,35034370,014021,2016,"$434,000.00",SINGLE FAMILY RESIDENTIAL,Lot: 64 Block: 17 Plan: 112 5607,,,Spruce Grove,41,Meadowview Landing,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0A6,53.54873869999999,-113.933436
41 OATWAY ST,1379148,10011956,000428,2016,"$347,200.00",SINGLE FAMILY RESIDENTIAL,Lot: 7 Block: 6 Plan: 1549RS,,,Spruce Grove,41,Oatway Street,Spruce Grove,Alberta,Division No. 11,Canada,T7X 2E3,53.5474233,-113.8929452
41 SPRUCE RIDGE DR,2477995,34169094,012829,2016,"$404,200.00",SINGLE FAMILY RESIDENTIAL,Lot: 123 Block: 5 Plan: 094 1622,,,Spruce Grove,41,Spruce Ridge Drive,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4M8,53.55492659999999,-113.9408491
41 VEGA AVE,2144686,31865901,009062,2016,"$401,500.00",SINGLE FAMILY RESIDENTIAL,Lot: 10 Block: 7 Plan: 062 4991,,,Spruce Grove,41,Vega Avenue,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4R8,53.5587019,-113.881289
41 VENTURA ST,1980239,30484307,007498,2016,"$283,700.00",SINGLE FAMILY RESIDENTIAL,Lot: 34 Block: 1 Plan: 042 2517,,,Spruce Grove,41,Ventura Street,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4M7,53.55949740000001,-113.8846264
41 VERONICA HILL,2261545,32864845,011199,2016,"$294,500.00",SINGLE FAMILY RESIDENTIAL,Lot: 24 Block: 14 Plan: 074 0020,,,Spruce Grove,41,Veronica Hill,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0G9,53.5622085,-113.8767214
41 VOLETA CRT,2464561,34077032,012141,2016,"$508,100.00",SINGLE FAMILY RESIDENTIAL,Lot: 7 Block: 19 Plan: 094 0001,,,Spruce Grove,41,Voleta Court,Spruce Grove,Alberta,Division No. 11,Canada,,53.5581318,-113.873339
41 WAVERLEY CRES,1376675,14854004,001781,2016,"$354,800.00",SINGLE FAMILY RESIDENTIAL,Lot: 15 Block: 8 Plan: 3371TR,,,Spruce Grove,41,Waverley Crescent,Spruce Grove,Alberta,Division No. 11,Canada,T7X 1N8,53.552668,-113.907328
41 WEDGEWOOD AVE,1379767,19369990,001614,2016,"$345,700.00",SINGLE FAMILY RESIDENTIAL,Lot: 44 Block: 4 Plan: 3083TR,,,Spruce Grove,41,Wedgewood Avenue,Spruce Grove,Alberta,Division No. 11,Canada,T7X 1M3,53.5543371,-113.9077665
41 WESTGLEN CRES,1376446,13153879,002777,2016,"$312,600.00",SINGLE FAMILY RESIDENTIAL,Lot: 11 Block: 3 Plan: 782 3421,,,Spruce Grove,41,Westglen Crescent,Spruce Grove,Alberta,Division No. 11,Canada,T7X 1W1,53.5440721,-113.9171609
41 WESTVIEW CRES,1375959,10930246,001507,2016,"$349,900.00",SINGLE FAMILY RESIDENTIAL,Lot: 42 Block: 2 Plan: 3083TR,,,Spruce Grove,41,Westview Crescent,Spruce Grove,Alberta,Division No. 11,Canada,,53.5552503,-113.9003957
41 WINCHESTER AVE,1375989,11107380,001553,2016,"$350,500.00",SINGLE FAMILY RESIDENTIAL,Lot: 23 Block: 3 Plan: 3083TR,,,Spruce Grove,41,Winchester Avenue,Spruce Grove,Alberta,Division No. 11,Canada,T7X 1L6,53.555355,-113.907244
41 WINDERMERE DR,1377220,19172592,001848,2016,"$435,100.00",SINGLE FAMILY RESIDENTIAL,Lot: 22 Block: 9 Plan: 3371TR,,,Spruce Grove,41,Windermere Drive,Spruce Grove,Alberta,Division No. 11,Canada,T7X 1P6,53.5498653,-113.9046955
41 WOODSIDE CRES,1379902,12195690,004243,2016,"$385,400.00",SINGLE FAMILY RESIDENTIAL,Lot: 7 Block: 12 Plan: 892 3275,,,Spruce Grove,41,Woodside Crescent,Spruce Grove,Alberta,Division No. 11,Canada,T7X 3E5,53.55616329999999,-113.8997486
410 240 SPRUCE RIDGE RD,2331336,33359001,011611,2016,"$183,800.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 102 Plan: 082 5873,,,Spruce Grove,240,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0E7,53.55049409999999,-113.9417869
410 33 FIFTH AVE,2470835,34119959,012491,2016,"$262,500.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 62 Plan: 094 0864,,,Spruce Grove,33,5 Avenue,Spruce Grove,Alberta,Division No. 11,Canada,T7X 2C5,53.54637,-113.898288
410 KING ST,1381278,16211542,001360,2016,"$5,233,100.00",EXEMPT MUNICIPAL,Lot: 8 Block: Plan: 6328RS,,,Spruce Grove,410,King Street,Spruce Grove,Alberta,Division No. 11,Canada,T7X 3E8,53.5450862,-113.9005074
410 SASKATCHEWAN AVE,2766224,36998615,017070,2016,"$952,900.00",VACANT INDUSTRIAL LAND,Lot: 8 Block: 4 Plan: 152 5617,,,Spruce Grove,410,Saskatchewan Avenue,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0G6,53.52975,-113.9000568
410 SOUTH AVE,1380550,13765061,002539,2016,"$1,199,000.00",COMMERCIAL,Lot: 11 Block: 3 Plan: 782 1382,,,Spruce Grove,410,South Avenue,Spruce Grove,Alberta,Division No. 11,Canada,,53.5385611,-113.8950568
410A 6 SPRUCE RIDGE DR,1999653,30683130,007702,2016,"$222,900.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 48 Plan: 042 5179,,,Spruce Grove,6,Spruce Ridge Drive,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4N3,53.5540695,-113.9375274
410B 260 SPRUCE RIDGE RD,2091036,31457286,008763,2016,"$164,600.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 94 Plan: 052 6415,,,Spruce Grove,260,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0G5,53.5511704,-113.940108
410B 6 SPRUCE RIDGE DR,1999653,30683651,007754,2016,"$222,900.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 100 Plan: 042 5179,,,Spruce Grove,6,Spruce Ridge Drive,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4N3,53.5540695,-113.9375274
411 MAIN ST,1379575,20927349,000182,2016,"$270,500.00",SINGLE FAMILY RESIDENTIAL,Lot: 19 Block: 12 Plan: 774MC,,,Spruce Grove,411,Main Street,Spruce Grove,Alberta,Division No. 11,Canada,T7X 2J3,53.544884,-113.903704
411A 260 SPRUCE RIDGE RD,2091036,31456700,008705,2016,"$159,400.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 36 Plan: 052 6415,,,Spruce Grove,260,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0G5,53.5511704,-113.940108
411B 260 SPRUCE RIDGE RD,2091036,31457179,008752,2016,"$160,400.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 83 Plan: 052 6415,,,Spruce Grove,260,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0G5,53.5511704,-113.940108
411B 6 SPRUCE RIDGE DR,1999653,30683627,007751,2016,"$227,700.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 97 Plan: 042 5179,,,Spruce Grove,6,Spruce Ridge Drive,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4N3,53.5540695,-113.9375274
412 240 SPRUCE RIDGE RD,2331336,33359027,011613,2016,"$183,600.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 104 Plan: 082 5873,,,Spruce Grove,240,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0E7,53.55049409999999,-113.9417869
412 33 FIFTH AVE,2470835,34119974,012493,2016,"$195,300.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 64 Plan: 094 0864,,,Spruce Grove,33,5 Avenue,Spruce Grove,Alberta,Division No. 11,Canada,T7X 2C5,53.54637,-113.898288
412A 511 QUEEN ST,2734157,36303006,016047,2016,"$292,600.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 421 Plan: 092 4093,,,Spruce Grove,511,Queen Street,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0G4,53.546299,-113.907187
412A 6 SPRUCE RIDGE DR,1999653,30683114,007700,2016,"$222,900.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 46 Plan: 042 5179,,,Spruce Grove,6,Spruce Ridge Drive,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4N3,53.5540695,-113.9375274
412B 511 QUEEN ST,2707970,35889716,015574,2016,"$321,700.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 364 Plan: 092 4093,,,Spruce Grove,511,Queen Street,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0G4,53.546299,-113.907187
412B 6 SPRUCE RIDGE DR,1999653,30683635,007752,2016,"$222,900.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 98 Plan: 042 5179,,,Spruce Grove,6,Spruce Ridge Drive,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4N3,53.5540695,-113.9375274
413B 6 SPRUCE RIDGE DR,1999653,30683643,007753,2016,"$227,700.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 99 Plan: 042 5179,,,Spruce Grove,6,Spruce Ridge Drive,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4N3,53.5540695,-113.9375274
414 300 SPRUCE RIDGE RD,2443555,33976911,012254,2016,"$234,000.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 56 Plan: 092 7507,,,Spruce Grove,300,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0H6,53.555891,-113.936077
414 KING ST,2234502,32692832,011001,2016,"$2,067,700.00",EXEMPT MUNICIPAL,Unit: 2 Plan: 072 8131,,,Spruce Grove,414,King Street,Spruce Grove,Alberta,Division No. 11,Canada,T7X 2C7,53.545825,-113.899746
415 240 SPRUCE RIDGE RD,2331336,33359043,011615,2016,"$183,800.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 106 Plan: 082 5873,,,Spruce Grove,240,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0E7,53.55049409999999,-113.9417869
415 300 SPRUCE RIDGE RD,2493275,34257155,012996,2016,"$234,000.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 115 Plan: 092 7507,,,Spruce Grove,300,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0H6,53.555891,-113.936077
415 33 FIFTH AVE,2470835,34120006,012496,2016,"$195,300.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 67 Plan: 094 0864,,,Spruce Grove,33,5 Avenue,Spruce Grove,Alberta,Division No. 11,Canada,T7X 2C5,53.54637,-113.898288
415 511 QUEEN ST,2707970,35889740,015577,2016,"$279,000.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 367 Plan: 092 4093,,,Spruce Grove,511,Queen Street,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0G4,53.546299,-113.907187
108B 260 SPRUCE RIDGE RD,2091036,31456916,008726,2016,"$157,200.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 57 Plan: 052 6415,,,Spruce Grove,260,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0G5,53.5511704,-113.940108
108B 6 SPRUCE RIDGE DR,1999653,30683270,007716,2016,"$173,200.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 62 Plan: 042 5179,,,Spruce Grove,6,Spruce Ridge Drive,Spruce Grove,Alberta,Division No. 11,Canada,T7X 4N3,53.5540695,-113.9375274
109 240 SPRUCE RIDGE RD,2331336,33358078,011518,2016,"$183,800.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 9 Plan: 082 5873,,,Spruce Grove,240,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0E7,53.55049409999999,-113.9417869
109 301 SASKATCHEWAN AVE,2490235,34230037,012903,2016,"$403,900.00",COMMERCIAL,Unit: 9 Plan: 102 1269,,,Spruce Grove,301,Saskatchewan Avenue,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0G6,53.5295559,-113.9091529
415 KING ST,1377972,26813527,006350,2016,"$5,793,500.00",SENIORS LODGE EXEMPT,Lot: 1 Block: 17 Plan: 962 3258,,,Spruce Grove,415,King Street,Spruce Grove,Alberta,Division No. 11,Canada,T7X 3Y8,53.545497,-113.901365
416 240 SPRUCE RIDGE RD,2331336,33359051,011616,2016,"$183,800.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 107 Plan: 082 5873,,,Spruce Grove,240,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0E7,53.55049409999999,-113.9417869
416 33 FIFTH AVE,2470835,34120014,012497,2016,"$262,500.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 68 Plan: 094 0864,,,Spruce Grove,33,5 Avenue,Spruce Grove,Alberta,Division No. 11,Canada,T7X 2C5,53.54637,-113.898288
416 511 QUEEN ST,2707970,35889758,015578,2016,"$323,800.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 368 Plan: 092 4093,,,Spruce Grove,511,Queen Street,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0G4,53.546299,-113.907187
417 240 SPRUCE RIDGE RD,2331336,33359068,011617,2016,"$217,800.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 108 Plan: 082 5873,,,Spruce Grove,240,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0E7,53.55049409999999,-113.9417869
417 300 SPRUCE RIDGE RD,2493275,34257170,012998,2016,"$233,800.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 117 Plan: 092 7507,,,Spruce Grove,300,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0H6,53.555891,-113.936077
417 33 FIFTH AVE,2470835,34120022,012498,2016,"$262,500.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 69 Plan: 094 0864,,,Spruce Grove,33,5 Avenue,Spruce Grove,Alberta,Division No. 11,Canada,T7X 2C5,53.54637,-113.898288
417 511 QUEEN ST,2707970,35889765,015579,2016,"$354,900.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 369 Plan: 092 4093,,,Spruce Grove,511,Queen Street,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0G4,53.546299,-113.907187
418 240 SPRUCE RIDGE RD,2331336,33359076,011618,2016,"$183,800.00",CONDOMINIUM FAMILY RESIDENT'L,Unit: 109 Plan: 082 5873,,,Spruce Grove,240,Spruce Ridge Road,Spruce Grove,Alberta,Division No. 11,Canada,T7X 0E7,53.55049409999999,-113.9417869
